ticket_id,title,description,account,location,status,priority,source,estimated_hours,primary_resource,role,queue,issue_type,sub_issue_type,work_type,contract_name,sla,created_at,created_by,completed_at,due_at,first_response_at,resolution,completed_by,is_legacy,priority_numeric,estimated_hours_clean,is_completed,resolution_hours,resolution_days,first_response_minutes,hours_until_due,hours_past_due,title_word_count,description_word_count,ticket_text
T20251206.0004,Email bouncing back to external clients,Several external clients report emails to our sales team are bouncing back with a 550 error.,ABLE Manufacturing HQ,Primary Location,Complete,Critical,Email,2.0,"Moore, James",IT:Technician II,IT:Level II,SW:Support,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-06 10:00:00,"Administrator, Autotask",2025-12-06 20:30:00,2025-12-15 11:00:00,2025-12-06 10:00:00,Identified an expired MX record pointing to a decommissioned mail relay. Updated DNS MX records to point to the current Exchange Online endpoints. Flushed DNS cache on the domain registrar. Confirmed external email delivery restored within 30 minutes.,"Moore, James",False,4,2.0,True,10.5,0.44,0.0,217.0,,6,16,Email bouncing back to external clients Several external clients report emails to our sales team are bouncing back with a 550 error.
T20260213.0004,Server room temperature alert,Environmental monitoring system triggered a high-temperature alert in the server room. HVAC may be malfunctioning.,ABLE Manufacturing HQ,Primary Location,Complete,Critical,Email,2.0,"Miller, Susan",SW:Support II,IT:Level II,SW:Change,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-13 12:00:00,"Administrator, Autotask",2026-02-22 10:00:00,2026-02-20 15:00:00,2026-02-13 12:00:00,Responded to the alert within 15 minutes. Found the primary CRAC unit had a frozen evaporator coil. Switched to the redundant cooling unit and contacted the HVAC vendor for emergency service. Primary unit repaired and back online within 4 hours. Temperature stabilized at 68掳F.,"Miller, Susan",False,4,2.0,True,214.0,8.92,0.0,171.0,43.0,4,15,Server room temperature alert Environmental monitoring system triggered a high-temperature alert in the server room. HVAC may be malfunctioning.
T20260108.0004,Desk phone not receiving calls,User's VoIP desk phone rings but no audio when answered. Other phones on the same switch work fine.,ABLE Manufacturing HQ,Primary Location,Complete,Medium,Email,2.0,"Miller, Susan",SW:Support II,IT:Level I,SW:Internal,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-08 19:30:00,"Administrator, Autotask",2026-01-15 23:30:00,2026-01-16 11:00:00,2026-01-08 19:30:00,Found the phone's audio codec settings had been reset to a non-supported format after a firmware auto-update. Reconfigured the codec priority to G.711 and rebooted the phone. Two-way audio confirmed working on both internal and external calls.,"Miller, Susan",False,2,2.0,True,172.0,7.17,0.0,183.5,,5,18,Desk phone not receiving calls User's VoIP desk phone rings but no audio when answered. Other phones on the same switch work fine.
T20260203.0007,Shared drive access denied,User in Accounting cannot access the shared S: drive. Permissions appear correct in AD but access is still denied.,ABLE Manufacturing HQ,Primary Location,Complete,Medium,Email,2.0,"Taylor, Mark",IT:Technician II,Triage,IT:Applications,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-03 20:30:00,"Administrator, Autotask",2026-02-10 04:30:00,2026-02-11 11:00:00,2026-02-03 20:30:00,"Identified a stale cached credential causing the access denial. Cleared the Windows Credential Manager entries for the file server, remapped the S: drive, and verified full read/write access to the Accounting share.","Taylor, Mark",False,2,2.0,True,152.0,6.33,0.0,182.5,,4,19,Shared drive access denied User in Accounting cannot access the shared S: drive. Permissions appear correct in AD but access is still denied.
T20260227.0009,File recovery request,User accidentally deleted a folder from the shared drive and needs it restored from backup.,ABLE Manufacturing HQ,Primary Location,Complete,Medium,Email,2.0,"Miller, Susan",SW:Support II,IT:Level II,SW:Change,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-27 14:30:00,"Administrator, Autotask",2026-03-08 09:00:00,2026-03-09 08:30:00,2026-02-27 14:30:00,Restored the deleted folder and all contents from the previous night's Veeam backup snapshot. Verified file integrity and permissions match the original. Confirmed with the user that all expected files are present and accessible.,"Miller, Susan",False,2,2.0,True,210.5,8.77,0.0,234.0,,3,15,File recovery request User accidentally deleted a folder from the shared drive and needs it restored from backup.
T20260215.0008,Backup job failed overnight,Nightly backup job for the file server failed with a timeout error. Last successful backup was 3 days ago.,ABLE Manufacturing HQ,Primary Location,Complete,Critical,Email,2.0,"Moore, James",IT:Technician II,IT:Change Requests,SW:Support,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-15 13:00:00,"Administrator, Autotask",2026-02-22 06:30:00,2026-02-23 11:00:00,2026-02-15 13:00:00,"Identified that a runaway database process was locking files during the backup window. Rescheduled the database maintenance job to complete before the backup window. Cleared the stale lock files, restarted the backup agent, and successfully ran a full backup. Verified backup integrity with a test restore.","Moore, James",False,4,2.0,True,161.5,6.73,0.0,190.0,,4,19,Backup job failed overnight Nightly backup job for the file server failed with a timeout error. Last successful backup was 3 days ago.
T20251219.0010,Windows update causing BSOD,Two workstations experiencing Blue Screen of Death after latest Windows cumulative update was installed.,ABLE Manufacturing HQ,Primary Location,Complete,Critical,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level II,IT:Hardware,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-19 00:30:00,"Administrator, Autotask",2025-12-26 09:30:00,2025-12-26 11:00:00,2025-12-19 00:30:00,"Identified KB5034441 as the problematic update conflicting with the Symantec endpoint agent. Booted both machines into Safe Mode, uninstalled the update, and added it to the WSUS decline list. Both workstations stable. Coordinated with Symantec support for a compatibility fix before re-deploying the update.","Taylor, Mark",False,4,2.0,True,177.0,7.38,0.0,178.5,,4,14,Windows update causing BSOD Two workstations experiencing Blue Screen of Death after latest Windows cumulative update was installed.
T20260222.0007,Software license expired for Adobe Acrobat,Adobe Acrobat Pro license has expired for the Marketing department. Three users unable to edit PDFs.,ABLE Manufacturing HQ,Primary Location,Complete,Low,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level II,IT:Applications,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-22 02:30:00,"Administrator, Autotask",2026-02-22 23:00:00,2026-03-02 11:00:00,2026-02-22 02:30:00,Procured three Adobe Acrobat Pro renewal licenses through the company's volume licensing agreement. Activated licenses on all three Marketing workstations and confirmed PDF editing functionality restored.,"Anderson, Scott",False,1,2.0,True,20.5,0.85,0.0,200.5,,6,16,Software license expired for Adobe Acrobat Adobe Acrobat Pro license has expired for the Marketing department. Three users unable to edit PDFs.
T20251220.0008,Outlook not syncing emails,User reports Outlook on their workstation is not syncing new emails. Restarting the application did not resolve the issue.,ABLE Manufacturing HQ,Primary Location,Complete,Medium,Email,2.0,"Taylor, Mark",IT:Technician II,Triage,Triage,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-20 20:00:00,"Administrator, Autotask",2025-12-23 15:00:00,2025-12-29 11:00:00,2025-12-20 20:00:00,Rebuilt the Outlook profile and cleared the local OST cache. Re-synced the mailbox from Exchange Online. Verified all folders syncing correctly and monitored for 2 hours with no recurrence.,"Taylor, Mark",False,2,2.0,True,67.0,2.79,0.0,207.0,,4,19,Outlook not syncing emails User reports Outlook on their workstation is not syncing new emails. Restarting the application did not resolve the issue.
T20251227.0009,Email bouncing back to external clients,Several external clients report emails to our sales team are bouncing back with a 550 error.,ABLE Manufacturing HQ,Primary Location,Complete,Critical,Email,2.0,"Miller, Susan",SW:Support II,IT:Level II,SW:Defect,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-27 08:30:00,"Administrator, Autotask",2026-01-05 06:30:00,2026-01-05 11:00:00,2025-12-27 08:30:00,Identified an expired MX record pointing to a decommissioned mail relay. Updated DNS MX records to point to the current Exchange Online endpoints. Flushed DNS cache on the domain registrar. Confirmed external email delivery restored within 30 minutes.,"Miller, Susan",False,4,2.0,True,214.0,8.92,0.0,218.5,,6,16,Email bouncing back to external clients Several external clients report emails to our sales team are bouncing back with a 550 error.
T20260117.0006,Shared drive access denied,User in Accounting cannot access the shared S: drive. Permissions appear correct in AD but access is still denied.,ABLE Manufacturing HQ,Primary Location,Complete,Medium,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Change Requests,SW:Internal,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-17 04:00:00,"Administrator, Autotask",2026-01-23 16:00:00,2026-01-26 11:00:00,2026-01-17 04:00:00,"Identified a stale cached credential causing the access denial. Cleared the Windows Credential Manager entries for the file server, remapped the S: drive, and verified full read/write access to the Accounting share.","Anderson, Scott",False,2,2.0,True,156.0,6.5,0.0,223.0,,4,19,Shared drive access denied User in Accounting cannot access the shared S: drive. Permissions appear correct in AD but access is still denied.
T20260124.0008,Request for additional monitor,Department manager requesting a second monitor for their workstation to improve productivity.,ABLE Manufacturing HQ,Primary Location,Complete,Low,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Change Requests,Triage,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-24 02:00:00,"Administrator, Autotask",2026-02-01 10:30:00,2026-02-02 11:00:00,2026-01-24 02:00:00,Deployed a 24-inch Dell monitor from inventory to the user's desk. Connected via DisplayPort through existing docking station. Configured dual-monitor extended display and adjusted resolution settings per user preference.,"Taylor, Mark",False,1,2.0,True,200.5,8.35,0.0,225.0,,4,12,Request for additional monitor Department manager requesting a second monitor for their workstation to improve productivity.
T20260222.0008,Desk phone not receiving calls,User's VoIP desk phone rings but no audio when answered. Other phones on the same switch work fine.,ABLE Manufacturing HQ,Primary Location,Complete,Medium,Email,2.0,"Anderson, Scott",IT:Service Manager,Triage,SW:Internal,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-22 11:30:00,"Administrator, Autotask",2026-02-27 10:00:00,2026-03-02 11:00:00,2026-02-22 11:30:00,Found the phone's audio codec settings had been reset to a non-supported format after a firmware auto-update. Reconfigured the codec priority to G.711 and rebooted the phone. Two-way audio confirmed working on both internal and external calls.,"Anderson, Scott",False,2,2.0,True,118.5,4.94,0.0,191.5,,5,18,Desk phone not receiving calls User's VoIP desk phone rings but no audio when answered. Other phones on the same switch work fine.
T20251212.0008,Laptop battery not holding charge,User's Dell laptop battery drains from 100% to 0% in under an hour. Laptop is 2 years old.,ABLE Manufacturing HQ,Primary Location,Complete,Medium,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Change Requests,SW:Defect,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-12 15:00:00,"Administrator, Autotask",2025-12-13 09:00:00,2025-12-22 09:00:00,2025-12-12 15:00:00,Ran Dell battery diagnostics which confirmed the battery health at 12% capacity. Ordered and installed a replacement battery under the ProSupport warranty. New battery holds a full charge for 6+ hours. Calibrated the battery and updated BIOS.,"Anderson, Scott",False,2,2.0,True,18.0,0.75,0.0,234.0,,5,18,Laptop battery not holding charge User's Dell laptop battery drains from 100% to 0% in under an hour. Laptop is 2 years old.
T20260302.0009,QuickBooks not launching after update,QuickBooks Desktop crashes immediately on launch after the latest update was applied overnight.,ABLE Manufacturing HQ,Primary Location,Complete,Medium,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level II,IT:Hardware,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-03-02 01:30:00,"Administrator, Autotask",2026-03-11 17:00:00,2026-03-09 11:00:00,2026-03-02 01:30:00,"Rolled back the problematic QuickBooks update (R5 to R4), repaired the company file using the QuickBooks File Doctor tool, and verified the application launches and data integrity is intact. Deferred the update pending a patch from Intuit.","Taylor, Mark",False,2,2.0,True,231.5,9.65,0.0,177.5,54.0,5,13,QuickBooks not launching after update QuickBooks Desktop crashes immediately on launch after the latest update was applied overnight.
